Date_of_Accusation,Name_of_Accused,Gender,Location_of_Case,Charge,Result_of_Case,latitude,longitude,geo_precision
1636,Peder_Simonsens_wife,Female,"Hvetbo herred, Vrenstred, Nørrejylland",Witchcraft_Defamation_case,No_charge_The_accuser_Chresten_Nielsen_of_Vrensted_was_himself_charged_with_Defamation_and_the_bailiff_Gunde_Lange_sentenced_him_to_a_full_husfred_penalty_breach_of_the_peace_of_the_home+F1386,57.2,9.7,herred
1636,Trund_Sørensdatter,Female,"Aarhusgaard len, Aarhus, Nørrejylland",Witchcraft_Defamation_case,"No_charge_No_case_was_brought_against_her._Her_accuser,_Kirsten_Christensdatter,_was_brought_to_court_for_Defamation._Outcome_unknown.",56.1629,10.2039,town
1636,Laugsbrødre_i_Bagerlauget,Male,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Unknown,55.605,13.0038,town
1636,Margrete_Bødkers,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1636,Klara_Aage_Børresens,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1636,"Gertrud,_Klares_datter",Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_Banishment,55.605,13.0038,town
1636,Kirstine_Bondequnde,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake_or_suicide,55.605,13.0038,town
1636,Kirstine_Christoffersdatter_paa_Risten,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1636,Giörel_Jensdatter,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1636,Inger_Winkels,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1636,Pernille_Møllers,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake_or_suicide,55.605,13.0038,town
1636,Kirstine_Portners,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_Banishment,55.605,13.0038,town
1636,Kirstine_Raaes_fra_Vintrie,Female,"Vintrie, Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_Banishment,55.605,13.0038,town
1636,Marine_Jordmoders,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_Banishment,55.605,13.0038,town
1637,Chresten_Chrestensen_Find,Male,"Hvidbjerg, Egebjerg, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1637,Anne_Madsdatter,Female,"Hvidbjerg, Semb, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1637,Kirsten_Thamesdatter,Female,"Storvorde, Storvorde, Nørrejylland",Witchcraft,Acquitted,56.9833,10.0333,town
1637,Else_Jensdatter_Deyen,Female,"Storvorde, Fabjerg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.9833,10.0333,town
1637,Inger_Michelsdatter,Female,"Lydum, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1637,Ane_Jørgensdatter,Female,"Lunde, Hølled, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1637,Maren_Hans_Jensens,Female,"Bork, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.8667,8.3167,town
1637,Kirsten_Knudsdatter,Female,"Odby, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1637,Johane_Andersdatter,Female,"Odby, Søndbjerg, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1637,Dorte_Madsdatter,Female,"Odby, Serup, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1637,Maye_Chrestens_Skrædderkone,Female,"Egtved, Vork, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1637,Maren_Nielsdatter,Female,"Øster-Brønderslev, V. Brønderslev, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,56.2639,9.5018,region
1637,Anne_Christensdatter,Female,"Astrup, Kragkjær, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.9333,9.6,town
1637,Maren_Chrestinsdatter_Ranck,Female,"Sønderside, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1637,Anders_Hellesen,Male,"Helsingborg, Vesterby i Vellinge sogn, Skånelandene",Witchcraft_or_Secret_Arts,The_bailiff_was_to_arrest_him_and_send_him_to_the_king_in_Copenhagen,56.0465,12.6945,town
1638,Zidsell_Jensdatter_Hiørkone,Female,"Sjelle, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1638,Unknown,Female,"Malmø, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1638,Unknown,Female,"Malmø, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1638,Unknown,Female,"Malmø, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1638,Unknown,Female,"Malmø, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1638,Unknown,Female,"Malmø, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1638,Unknown,Female,"Malmø, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1638,Unknown,Female,"Malmø, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1638,Unknown,Female,"Malmø, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1638,Unknown,Female,"Malmø, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1638,Unknown,Female,"Malmø, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1638,Unknown,Female,"Malmø, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1639,Beritte_Mouridtzdatter,Female,"Nørre_Borris, Fusager, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1639,Søren_Christensen_Frebjerg,Male,"Nørre_Borris, Fusager, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1639,Mette_Mouridtzdatter,Female,"Finderup, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1639,Anne_Mouridtzdatter,Female,"Ravnstrup, Nørrejylland",Witchcraft,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,56.2639,9.5018,region
1639,Anders_Chrestensen,Male,"Nørre_Borris, Fusager, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1639,Johane_Pedersdatter_Stygge,Female,"Øster-Hassing, Gåser, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1639,Kirsten_Willomsdatter,Female,"Tårup, Knud, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1639,Ingeborg_Matzdaater,Female,"Halland, Hakared, Skånelandene",Secret_Arts,Unknown,55.9833,13.5833,region
1639,Buold_Jensdatter,Female,"Nibe birk, Nørrejylland",Witchcraft,Unknown,56.9789,9.6389,town
1640,Jørgen_Lauridsen,Male,"Lønborg, Kyvling, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,55.9494,8.3486,town
1640,Jens_Michelsen,Male,"Solbjerg, Nørrejylland",Witchcraft,Guilty_Banishment,56.2639,9.5018,region
1640,Chresten_Willadsen,Male,"Viborg, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.4531684,9.4075049,original
1640,Gunder_Nielsdatter,Female,"Ørum, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1640,Woldbore_Nielsdatter,Female,"Feldingbjerg, Sdr. Feldingbjerg, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1640,Maren_Sørensdatter,Female,"Skive, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.5667,9.0333,town
1640,Kirsten_Pedersdatter_Berød,Female,"Skive, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.5667,9.0333,town
1640,Chresten_Nielsen_Søndergård,Male,"Ørum, Sdr. Ørum, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1640,Peder_Nielsen,Male,"Gammelstrup, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1640,Mette_Nielsdatter,Female,"Øster-Hassing, Gandrup, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.0333,10.1,town
1640,Kirsten_Andersdatter,Female,"Løvel, Løve, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1640,Mette_Pedersdatter,Female,"Nørre-Borris, Fusager, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1640,Chresten_Lassen,Male,"Mønsted, Ll. Krogsgård, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1640,Chresten_Andersen,Male,"Nørre-Borris, Fusager, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1640,Karen_Andersdatter,Female,"Nørre-Borris, Fusager, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1640,Anne_lbsdatter,Female,"Hals, Gåser, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.0833,10.3167,town
1640,Karen_Sørensdatter,Female,"Hals, Gåser, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.0833,10.3167,town
1640,Anne_Nielsdatter,Female,"Hals, Gåser, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.0833,10.3167,town
1640,Karen_Eschisdatter,Female,"Estvad, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,56.2639,9.5018,region
1640,Mette_Mikkelsdatter,Female,"Grove, Vistorp, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1640,Mette_Nielsdatter_Suadtz,Female,"Pederstrup, Gandrup, Nørrejylland",Witchcraft,Acquitted,57.0333,10.1,town
1640,Johane_Mortensdatter,Female,"Kristrup, Nørrejylland",Witchcraft,Guilty_Banishment,56.2639,9.5018,region
1640,Anne_Jensdatter,Female,"Albæk, Nørrejylland",Witchcraft,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,56.2639,9.5018,region
1640-1641,Maren_Pedersdatter,Female,"Odense, Fyn herred, Tommerup",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.34535,10.17594,original
1640,Søren_Sørensen,Male,"Skast Herred, Astrup, Nørrejylland",Witchcraft,Unknown,56.9333,9.6,town
1640,Niels_Munk,Male,"Rosborg, Nørrejylland",Secret_Arts,Unknown,56.2639,9.5018,region
1640,Unknown,Female,"Børglum, Nørrejylland","Fornication,_Forgery_and_Secret_Arts_Witchcraft_case_and_various_offences",Guilty,57.3833,9.95,herred
1640,Anne_Sørensdatter,Female,"Jerslev herred, Bjærgby, Nørrejylland",Witchcraft_or_Secret_Arts,Unknown,57.2,10.0333,town
1641,Mette_Nielsdatter,Female,"Øster-Hassing, Gandrup, Nørrejylland",Witchcraft,Acquitted,57.0333,10.1,town
1641,Maren_Thomasdatter_Splids,Female,"Ribe, Nørrejylland",Witchcraft,Guilty_Burnt_at_the_stake,55.3297,8.7671,town
1641,Anne_Nielsdatter,Female,"Næsbjerg, Skonager, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1641,Anne_Jensdatter_Schrabe,Female,"Horsens, Nørrejylland",Witchcraft,Acquitted,55.8607,9.8503,town
1641,Else_Mortens,Female,"Egtved, Bøgvad, Nørrejylland",Witchcraft,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,56.2639,9.5018,region
1641,Krøbbel_Anne_Thomasdatter,Female,"Ribe, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3297,8.7671,town
1641,Sidsel_Anderses,Female,"Nakskov, Lolland",Witchcraft,Guilty_execution_of_burning_at_the_stake,54.8304979,11.1493517,original
1641,Sidsel_Anderses,Female,"Nakskov, Lolland",Witchcraft,Unknown,54.8304979,11.1493517,original
1641,Reimerske,Female,"Øsel, Skånelandene",Witchcraft_or_Secret_Arts,Unknown,55.9833,13.5833,region
1641,Las_Frandsen,Male,"Hellum herred, Nørrejylland",Witchcraft,Unknown,56.9167,10.15,herred
1641,Kirsten_Lauridsdatter_Smeds,Female,"Hellum herred, Nørrejylland",Witchcraft,Unknown,56.9167,10.15,herred
1641,Sidsel_Christensdatter,Female,"Fleskum herred, Nørrejylland",Witchcraft_Defamation_case,Unknown,57.0,9.95,herred
1642,Maren_Jensdatter,Female,"Harboør, Stausholm, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1642,Kirsten_Nielsdatter,Female,"Sunde, Vesterø, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1642,Kirsten_Andersdatter,Female,"Sevel, Trandum Skovby, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,56.2639,9.5018,region
1642,Maren_Matthesens,Female,"Ribe, Nørrejylland",Witchcraft,Acquitted,55.3297,8.7671,town
1642,Kirsten_Hansdatter,Female,"Oksby, Nørrejylland",Witchcraft,Acquitted,55.5975,8.1236,town
1642,Niels_Holdensen_Portner,Male,"Ribe, Nørrejylland",Witchcraft,Acquitted,55.3297,8.7671,town
1642,Maren_Jelle_Skrædders,Female,"Ribe, Nørrejylland",Witchcraft,Acquitted,55.3297,8.7671,town
1642,Anna_Jensdatter_Ebbis,Female,"Ribe, Nørrejylland",Witchcraft,Acquitted,55.3297,8.7671,town
1642,Bergitte_Pedersdatter,Female,"Vinkel, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1642,Karen_Lauridsdatter,Female,"Odense, Fyn herred",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4038,10.4024,town
1642,Rasmus_Madsen,Male,"Odense, Fyn herred, Sønder Næraa",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.31057,10.47924,original
1642,Anne_Karls,Female,"Gudme herred, Sandager, Gislev Sogn, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1642,Dorrette_Fredriksdaatter,Female,,Secret_Arts,Unknown,,,
1642,Unknown,Female,"Roskilde, Sjælland",Secret_Arts,Unknown,55.6433478,12.0819247,original
1642,Maren_Spillings,Female,"Gotland, Skånelandene",Secret_Arts,Unknown,55.9833,13.5833,region
1642,Karen_Knudsdatter,Female,"Helsingør, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.0347693,12.6133829,original
1643,Anne_Mechelsdatter,Female,"Gødvad, Gjødvad, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1643,Giertrud_Chrestensdatter,Female,"Hobro, Nørrejylland",Witchcraft,Acquitted,56.6389,9.7847,town
1643,Karen_Jensdatter_Hornumbs,Female,"Hobro, Nørrejylland",Witchcraft,Acquitted,56.6389,9.7847,town
1643,Mette_Anderses,Female,"Odense, Fyn herred, Fraugde",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4038,10.4024,town
1643,Kirsten,Female,"Nørlyng Herred, Vorde Birk, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.42,9.32,herred
1643,Anne_Plaugs,Female,Fyn,Witchcraft_or_Secret_Arts_Denunciation,No_charge_Sent_for_pious_instruction_with_a_priest_at_Odense_hospital,55.33333,10.5,original
1643,Anne_Clemensdatter,Female,Fyn,Witchcraft_or_Secret_Arts_Denunciation,No_charge_Sent_for_pious_instruction_with_a_priest_at_Odense_hospital,55.33333,10.5,original
1643,Peder_Pedersen,Male,"Hvetbo herred, Hune, Nørrejylland",Assault_and_Threats,Unknown,57.25,9.7667,town
1643,Sidsel_Jensdatter,Female,"Hvetbo herred, Hune, Nørrejylland",Assault_and_Threats,Unknown,57.25,9.7667,town
1643,Anne_Pedersdatter,Female,"Hellum herred, Nørrejylland",Secret_Arts,Unknown,56.9167,10.15,herred
1643,Anders_Christensen,Male,"Hellum herred, Nørrejylland",Secret_Arts,Unknown,56.9167,10.15,herred
1643,Maren_Jensdatter,Female,"Hellum herred, Nørrejylland",Secret_Arts,Unknown,56.9167,10.15,herred
1645,Kirsten_Rabelus,Female,Skånelandene,Witchcraft,Unknown,55.9833,13.5833,region
1645-1688,Unknown,Female,"Tølløse, Undløse, Sjælland",Secret_Arts,Unknown,55.60451,11.58826,original
1645-1688,Unknown,Unknown,"Tølløse, Undløse, Sjælland",Secret_Arts,Guilty_Public_penance,55.60451,11.58826,original
1645-1688,Unknown,Unknown,"Tølløse, Undløse, Sjælland",Secret_Arts,Guilty_Public_penance,55.60451,11.58826,original
1646,Maren_Hansdatter,Female,"Hjorthede, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1646,Maren_Madsdatter,Female,"Bindslev, Åbo, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,56.2639,9.5018,region
1646,Karen_Chrestensdatter_Aall,Female,"Hygum, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1646,En_række_trolddomssager,multiple_people,Fyn,Witchcraft,The_cases_were_to_be_reopened_outcome_unknown,55.33333,10.5,original
1646,Maren_Gaases,Female,"Aasum herred, Fyn",Witchcraft,Unknown,55.3333,10.4167,region
1646,Dorte_Christensdatter,Female,"Hvetbo herred, Fårehave, Nørrejylland",Theft_and_Witchcraft_Defamation_case,No_charge_The_accusers_were_brought_to_court_for_Defamation_outcome_not_known,57.2,9.7,herred
1647,Maren_Galt,Female,"Byrum, Nørrejylland",Witchcraft,Guilty_Banishment,56.2639,9.5018,region
1647,Johane_Hanskuone_Krøbell_quinde,Female,"Kolding, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4904,9.4721,town
1647,Kirsten_Bruss,Female,"Hals, Bangsbo, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0833,10.3167,town
1647,Kirsten_Jensdatter,Female,"Hillerslev, Kelstrup, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1647,Anne_Spillemands,Female,"Stubbekøbing, Falster",Witchcraft,Guilty_execution_of_burning_at_the_stake,54.8833,12.0333,town
1647,Mette_Nielskone,Female,"Vester Horne Herred, Fredtoft-Ål, Nørrejylland",Witchcraft,Unknown,55.61,8.26,herred
1647,Ellen_Stump,Female,"Skåne, Malmø, Skånelandene",Witchcraft,She_was_to_be_sent_to_Copenhagen_the_king_outcome_unknown,55.605,13.0038,town
1647,Karen_Reinholts,Female,"Skåne, Malmø, Skånelandene",Witchcraft,The_two_women_were_to_be_sent_home_to_the_Scanian_lands_where_the_bailiff_was_to_bring_the_case_against_them_at_their_home_assembly_ting,55.605,13.0038,town
1647,Anne_Knudsdatter,Female,"Skåne, Malmø, Skånelandene",Witchcraft,The_two_women_were_to_be_sent_home_to_the_Scanian_lands_where_the_bailiff_was_to_bring_the_case_against_them_at_their_home_assembly_ting,55.605,13.0038,town
1647,Haagen_Olufsen,Male,"Skåne, Strømholt,  Skånelandene",Witchcraft,The_king_had_sent_the_bailiff_the_Consistory's_opinion_and_he_was_now_to_bring_the_case_against_Haagen_according_to_these_instructions_Outcome_unknown,55.9833,13.5833,region
1647,Catrine_Johan_Murmesters,Female,"Skåne, Malmø, Skånelandene",Secret_Arts,Unknown,55.605,13.0038,town
1647,Karen_Jens_Remers,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake,55.605,13.0038,town
1648,Karen_Andersdatter,Female,"Øster-Hassing, Gåser, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1648,Maren_Pedersdatter_Buget,Female,"Kolding, Nørrejylland",Witchcraft,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,55.4904,9.4721,town
1648,Elle_Pouelsdatter,Female,"Sejerslev, Nørrejylland",Witchcraft,Guilty_Banishment,56.7833,8.75,town
1648,Mette_Chrestensdatter,Female,"Serritslev, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1648,Anne_Madsdatter,Female,"Harring, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1648,Kirsten_Andersdatter,Female,"Skærbæk, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1648,Laurits_Hanssøn,Male,"Bornholm, Skånelandene",Witchcraft_or_Secret_Arts_Fornication_case,Acquitted_Frederik_III_acquitted_him_of_old_accusations_including_possession_of_a_Witchcraft_book,55.9833,13.5833,region
1648,Christen_Ibsen,Male,"Nibe birk, Nørrejylland",Witchcraft_or_Secret_Arts,Unknown,56.9789,9.6389,town
1648,Volbert_Pedersen,Male,"Nibe birk, Nørrejylland",Witchcraft_or_Secret_Arts,Unknown,56.9789,9.6389,town
1648,Poul_Bader,Male,"Aalborg, Nørrejylland",Witchcraft,Unknown,57.0488,9.9217,town
1648,Unknown,Female,"Aalborg, Nørrejylland",Witchcraft,Unknown,57.0488,9.9217,town
1649,Anne_Knuds,Female,"Gesten, Nørrejylland",Witchcraft,Acquitted,55.4906,9.2181,town
1649,Anne_Jensdatter,Female,"Oddum, Lundsby, Nørrejylland",Witchcraft,Unknown,56.2639,9.5018,region
1649,Unknown,Unknown,"Båg herred, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1649,Peder_Olsen,Male,"Hasle, Bornholm, Skånelandene",Witchcraft_or_Secret_Arts,Unknown,55.1833,14.7167,town
1649,Margrete_Anders_Rasmussens,Female,"Ibsker sogn, Bornholm, Skånelandene",Witchcraft_or_Secret_Arts,Unknown,55.9833,13.5833,region
1649,Birgitte_Anders_Krags_Høegs,Female,"Assens, Hækkebølle, Fyn",Witchcraft,Unknown,55.2703,9.8961,town
1649,Anna_Hansdatter,Female,"Ringe, Havndrup, Fyn",Witchcraft,Unknown,55.2333,10.4833,town
1649,Karin_Nielsdatter_Gryderkvinde,Female,"Fleskum herred, Nørrejylland",Witchcraft,Unknown,57.0,9.95,herred
1649,Jens_Skolemester,Male,"Nibe birk, Nørrejylland",Secret_Arts,Unknown,56.9789,9.6389,town
1650,Unknown,Unknown,"Båg herred, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1650,Anne_Klosters,Female,"Vejle, Viuf, Nørrejylland",Secret_Arts_Denunciation,Unknown,55.7091,9.5357,town
1651,Gunder_Chrestensdatter,Female,"Lønborg, Bøel, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.9494,8.3486,town
1651,Karen_Seeby,Female,"Nykøbing, Nørrejylland landdistrikt",Witchcraft,Acquitted,56.7969,8.8608,town
1651,Mette_Lauridsdatter_Krogfoed,Female,"Nykøbing, Nørrejylland landdistrikt",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.7969,8.8608,town
1651,Anders_Christensen_Schreder,Male,"Lønborg, Bøel, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.9494,8.3486,town
1651,Unknown,Unknown,"Båg herred, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1652,Maren_Jensdatter,Female,"Farstrup, Lundgård, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1652,Anna_Thomaskone_Bruds,Female,"Ribe, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3297,8.7671,town
1652,Anne_Bois,Female,"Rømø, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.15,8.55,town
1652,Margret_Lauridtzdatter_Jørgens,Female,"Lønborg, Kyvling, Nørrejylland",Witchcraft,Acquitted,55.9494,8.3486,town
1652,Grolle_Anne,Female,"Dråby, Boeslum, Nørrejylland",Witchcraft,Guilty_Banishment,56.2639,9.5018,region
1652,Maren_Thøurings,Female,"Rømø, Nørrejylland",Witchcraft,Acquitted,55.15,8.55,town
1652,Anne_Boel,Female,"Rønne, Bornholm, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.1004,14.7069,town
1652,Karen_Christoffers,Female,"Rønne, Bornholm, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.1004,14.7069,town
1652,Thale_Baadsmands,Female,"Rønne, Bornholm, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.1004,14.7069,town
1652,Lars_Dyred,Male,"Odense, Fyn herred, Ubberud",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4038,10.4024,town
1652,Karen_Lettis,Female,"Odense, Fyn herred",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4038,10.4024,town
1652,And._Andersen,Male,"Skam herred, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1652,Lars_Dyred,Male,"Dalum, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3666075,10.3530298,original
1652,Karen_Lett,Female,"Dalum, Fyn",Witchcraft,Unknown,55.3666075,10.3530298,original
1652,Peder_Lauridsen,Male,Sjælland,Secret_Arts,Acquitted_Previously_banished_due_to_a_conviction_for_Secret_Arts_pardoned_by_Frederik_III,55.5455979,11.6973741,original
1652,Bodild_Pedersen,Female,"Skam herred, Grindløse, Fyn",Witchcraft,Unknown,55.3333,10.4167,region
1652,Sindet_Pedersdatter,Female,"Hellum herred, Nørrejylland",Witchcraft,Settlement_Settlement_-_the_accuser_withdrew_the_accusations,56.9167,10.15,herred
1653,Anne_Madsdatter,Female,"Ålborg, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,57.0488,9.9217,town
1653,Karen_Christensdatter,Female,"Læsø, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.2667,11.0,town
1653,Maren_Pedersdatter,Female,"Hvidbjerg, V. Hvidbjerg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1653,Anne_Mouridses,Female,"Rønne, Bornholm, Skånelandene",Witchcraft_or_Secret_Arts,Unknown,55.1004,14.7069,town
1653,Trinnike,Female,"Rønne, Bornholm, Skånelandene",Witchcraft_or_Secret_Arts,Unknown,55.1004,14.7069,town
1653,Niels_Jensen,Male,"Hellum herred, Nørrejylland",Secret_Arts,Unknown,56.9167,10.15,herred
1653,Katrine_Peder_Rasmussen_Bryggers,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts_Defamation_case,Unknown,55.605,13.0038,town
1653,Dorete_Bringelsdotter,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_Banishment,55.605,13.0038,town
1654,Maren_Pedersdatter,Female,"Hvidbjerg, V. Hvidbjerg, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1654,Buold_Sørensdatter,Female,"Rested, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1654,Kirsten_Jensdatter,Female,"Rakkeby, Nørrejylland",Witchcraft,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,56.2639,9.5018,region
